
sigouin_int_bst_kcas_unbalanced,24,20000,5,5,348,10003,1315367237,43845574,73088983,73082691,4872389,1461538911,48717963,
sigouin_int_bst_kcas_unbalanced,48,20000,5,5,353,10016,1629605896,54320196,90532285,90517153,6034981,1810655334,60355177,
sigouin_int_bst_kcas_unbalanced,96,20000,5,5,365,9860,2274878110,75829270,126392888,126383924,8425893,2527654922,84255164,
sigouin_int_bst_kcas_unbalanced,144,20000,5,5,374,10145,2423553309,80785110,134641636,134651476,8976437,2692846421,89761547,
sigouin_int_bst_kcas_unbalanced,190,20000,5,5,343,9911,2377679966,79255998,132100298,132093269,8806452,2641873533,88062451,
bronson_pext_bst_occ,24,20000,5,5,322,12088,2092885409,69762846,116270147,116262957,7751103,2325418513,77513950,
bronson_pext_bst_occ,48,20000,5,5,348,12090,3115663308,103855443,173078537,173077583,11538537,3461819428,115393980,
bronson_pext_bst_occ,96,20000,5,5,367,12113,5282730179,176091005,293515148,293473925,19566302,5869719252,195657308,
bronson_pext_bst_occ,144,20000,5,5,385,12025,7140672482,238022416,396706480,396703188,26446988,7934082150,264469405,
bronson_pext_bst_occ,190,20000,5,5,420,12070,8831633947,294387798,490647621,490619265,32708896,9812900833,327096694,
sigouin_int_bst_kcas,24,200000,5,5,341,100056,1164837109,38827903,64724050,64702777,4314227,1294263936,43142131,
sigouin_int_bst_kcas,48,200000,5,5,357,99999,1474981652,49166055,81955457,81959292,5463824,1638896401,54629880,
sigouin_int_bst_kcas,96,200000,5,5,352,100039,2591184772,86372825,143949560,143952626,9596739,2879086958,95969565,
sigouin_int_bst_kcas,144,200000,5,5,394,100212,3431118296,114370609,190626912,190631969,12708629,3812377177,127079239,
sigouin_int_bst_kcas,190,200000,5,5,366,100008,4055078344,135169278,225282697,225286963,15018988,4505648004,150188266,
sigouin_int_bst_kcas_unbalanced,24,200000,5,5,345,100040,1116855916,37228530,62049437,62055812,4136841,1240961165,41365372,
sigouin_int_bst_kcas_unbalanced,48,200000,5,5,360,100357,1433761277,47792042,79654732,79653066,5310259,1593069075,53102302,
sigouin_int_bst_kcas_unbalanced,96,200000,5,5,363,100072,2612748678,87091622,145166330,145156287,9677420,2903071295,96769043,
sigouin_int_bst_kcas_unbalanced,144,200000,5,5,393,100697,3546517853,118217261,197056154,197043880,13136667,3940617887,131353929,
sigouin_int_bst_kcas_unbalanced,190,200000,5,5,371,100135,4101536003,136717866,227877481,227874451,15191731,4557287935,151909597,
bronson_pext_bst_occ,24,200000,5,5,345,120861,1530367448,51012248,85015417,85032750,5668272,1700415615,56680520,
bronson_pext_bst_occ,48,200000,5,5,363,120275,2247843146,74928104,124882952,124868917,8325062,2497595015,83253167,
bronson_pext_bst_occ,96,200000,5,5,335,120756,4090282217,136342740,227223535,227241604,15148837,4544747356,151491578,
bronson_pext_bst_occ,144,200000,5,5,366,120563,5717029716,190567657,317619087,317626289,21174845,6352275092,211742503,
bronson_pext_bst_occ,190,200000,5,5,397,120354,7385934483,246197816,410342054,410320918,27355432,8206597455,273553248,
sigouin_int_bst_kcas,24,2000000,5,5,755,1000352,693948175,23131605,38556890,38545037,2570064,771050102,25701670,
sigouin_int_bst_kcas,48,2000000,5,5,565,1000261,1049296259,34976541,58297371,58299830,3886573,1165893460,38863115,
sigouin_int_bst_kcas,96,2000000,5,5,572,1001428,2016996949,67233231,112060957,112044951,7470196,2241102857,74703428,
sigouin_int_bst_kcas,144,2000000,5,5,371,1000805,2843100672,94770022,157929062,157938600,10528922,3158968334,105298944,
sigouin_int_bst_kcas,190,2000000,5,5,380,1000541,3660846136,122028204,203378944,203369244,13558272,4067594324,135586477,
sigouin_int_bst_kcas_unbalanced,24,2000000,5,5,549,1000478,715165264,23838842,39730548,39725383,2648531,794621195,26487373,
